#commodity_name	kg	m3	LDM	LU	m2	AU	price
Article_333	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_334	0.745	0.004351644	0.0010416667	0.125	0.029403	1	1397.24
Article_335	0.00506	2.1363E-06	6.6084E-06	0.0003333333	1.64333E-05	1	0.04
Article_336	3.11	0.084027672	0.0146236559	1	0.191844	1	20.94
Article_337	0.6126666667	0.0096	0.0013333333	0.0133333333	0.0128	1	3180
Article_338	0.2685714286	0.0013714286	0.0002380952	0.0142857143	0.0068571429	1	0.83
Article_339	6.7222222222	0.0557965556	0.0078703704	0.0555555556	0.0575222222	1	1
Article_340	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_341	16.0284615385	0.0772567692	0.0108974359	0.0769230769	0.0796461538	1	39.5
Article_342	0.1355714286	0.0004285714	9.92063E-05	0.0238095238	0.0028571429	1	376.83
Article_343	1.3143333333	0.01	0.0014529915	0.0083333333	0.01	1	1.38
Article_344	4.9222222222	0.0517333333	0.0078703704	0.0277777778	0.0533333333	1	7.52
Article_345	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_346	0.00535	6.6E-05	2.5E-05	0.0005	0.00012	1	2
Article_347	0.74	0.004351644	0.0010416667	0.125	0.029403	1	1370.24
Article_348	15.2384615385	0.0772567692	0.0108974359	0.0769230769	0.0796461538	1	24.92
Article_349	0.4410769231	0.0054230769	0.0012108262	0.0192307692	0.0115384615	1	1
Article_350	1.3143333333	0.01	0.0014529915	0.0083333333	0.01	1	1.38
Article_351	0.1134	0.00072	0.0001666667	0.02	0.0012	1	1
Article_352	0.0165	0.00018	8.05926E-05	0.004	0.0006	1	113
Article_353	1.3143333333	0.01	0.0014529915	0.0083333333	0.01	1	1.38
Article_354	0.6126666667	0.0096	0.0013333333	0.0133333333	0.0128	1	4229
Article_355	0.1355714286	0.0004285714	9.92063E-05	0.0238095238	0.0028571429	1	376.83
Article_356	0.1134	0.00072	0.0001666667	0.02	0.0012	1	1
Article_357	1.3143333333	0.01	0.0014529915	0.0083333333	0.01	1	1.38
Article_358	0.1253666667	0.0006	0.0001302083	0.0416666667	0.005	1	224
Article_359	0.4752380952	0.006	0.0014991182	0.0238095238	0.0142857143	1	1
Article_360	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_361	0.3071891892	0.000940896	0.0001351351	0.027027027	0.0063574054	1	812.47
Article_362	0.0946666667	0.000548856	0.0002777778	0.0083333333	0.0019602	1	0.44
Article_363	5.6666666667	0.06208	0.0094444444	0.0333333333	0.064	1	7.04
Article_364	0.0946666667	0.000548856	0.0002777778	0.0083333333	0.0019602	1	0.44
Article_365	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_366	0.8285714286	0.0004285714	9.92063E-05	0.0238095238	0.0028571429	1	388.48
Article_367	0.8811111111	0.00182952	0.000462963	0.0277777778	0.006534	1	0.34
Article_368	0.0155	8.23284E-05	4.16667E-05	0.00125	0.00029403	1	0.11
Article_369	0.0228	0.00018	8.05926E-05	0.004	0.0006	1	113
Article_370	0.5150909091	0.0065454545	0.0009090909	0.0090909091	0.0087272727	1	3180
Article_371	0.1355714286	0.0004285714	9.92063E-05	0.0238095238	0.0028571429	1	376.83
Article_372	11.6658333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_373	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_374	2.5	0.02008676	0.0028333333	0.02	0.020708	1	2.71
Article_375	0.0015333333	8.44433E-05	3.77778E-05	0.0006666667	0.0001796667	1	0.01
Article_376	1.0577272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_377	0.6296666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.32
Article_378	2.6304761905	0.047502	0.008994709	0.0119047619	0.0203	1	1143.8
Article_379	4.72	0.06525	0.0094444444	0.025	0.045	1	6.1
Article_380	0.6296666667	0.013629	0.0020987654	0.0833333333	0.048675	1	1.32
Article_381	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_382	2.5	0.02008676	0.0028333333	0.02	0.020708	1	5.1
Article_383	1.0577272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_384	1.0577272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_385	2.0853333333	0.0495	0.0069958848	0.0277777778	0.05	1	262
Article_386	6.3125	0.0605061875	0.0088541667	0.0625	0.0647125	1	1045.52
Article_387	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_388	0.0013	2E-05	1.38889E-05	0.0008333333	0.0001	1	0.21
Article_389	1.9233333333	0.0495	0.0069958848	0.0277777778	0.05	1	243.7333333333
Article_390	0.6296666667	0.013629	0.0020987654	0.0833333333	0.048675	1	1.32
Article_391	20.5458333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_392	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_393	11.6658333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_394	6.5125	0.0605061875	0.0088541667	0.0625	0.0647125	1	348.5066666667
Article_395	0.3985	0.003567	0.0008585859	0.05	0.0123	1	1.94
Article_396	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_397	0.0701736111	0.0005	0.0003472222	0.0008680556	0.0008333333	1	311
Article_398	2.3463333333	0.0495	0.0069958848	0.0277777778	0.05	1	310.7
Article_399	0.6296666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.32
Article_400	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_401	0.3985	0.003567	0.0008585859	0.05	0.0123	1	2.46
Article_402	0.0731746032	0.0002857143	6.61376E-05	0.0079365079	0.0019047619	1	1
Article_403	0.0152	0.00024	0.0001	0.001	0.00048	1	23.88
Article_404	6.3125	0.0605061875	0.0088541667	0.0625	0.0647125	1	348.5066666667
Article_405	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_406	2.0873333333	0.0495	0.0069958848	0.0277777778	0.05	1	292.6666666667
Article_407	0.0731746032	0.0002857143	6.61376E-05	0.0079365079	0.0019047619	1	1
Article_408	0.0262	0.00014112	8E-05	0.008	0.00096	1	0.14
Article_409	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_410	0.0701851852	0.0005333333	0.0003703704	0.0009259259	0.0008888889	1	495
Article_411	20.5458333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_412	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_413	0.0262	0.00014112	8E-05	0.008	0.00096	1	0.14
Article_414	2.2933333333	0.0495	0.0069958848	0.0277777778	0.05	1	384.6666666667
Article_415	0.0020181818	7.636E-07	3.247E-07	9.09091E-05	5.4545E-06	1	9.4
Article_416	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	21.01
Article_417	20.5458333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_418	0.0262	0.00014112	8E-05	0.008	0.00096	1	0.14
Article_419	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_420	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_421	0.0263142857	0.000235224	5.95238E-05	0.0035714286	0.0008400857	1	29.8
Article_422	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	29.29
Article_423	0.0262	0.00014112	8E-05	0.008	0.00096	1	0.14
Article_424	1.8723333333	0.0495	0.0069958848	0.0277777778	0.05	1	326
Article_425	11.6658333333	0.14625	0.0209876543	0.0833333333	0.15	1	1
Article_426	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1633.9
Article_427	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_428	0.00234	1.2E-06	1.667E-07	0.0002	8E-06	1	0.7833333333
Article_429	12.121875	0.1096875	0.0157407407	0.0625	0.1125	1	1
Article_430	0.334	0.003293136	0.0016666667	0.05	0.0117612	1	0.53
Article_431	0.2754901961	0.0028	0.0008333333	0.0039215686	0.004	1	366
Article_432	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_433	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_434	0.00325	7.5E-06	1.0417E-06	0.00025	3E-05	1	1.04
Article_435	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_436	0.334	0.003293136	0.0016666667	0.05	0.0117612	1	0.53
Article_437	9.401875	0.1096875	0.0157407407	0.0625	0.1125	1	1
Article_438	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_439	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_440	0.5772328767	0.0089383562	0.0012937595	0.0034246575	0.0061643836	1	178
Article_441	0.334	0.003293136	0.0016666667	0.05	0.0117612	1	0.53
Article_442	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_443	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_444	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_445	2.2619047619	0.04893	0.008994709	0.005952381	0.021	1	290.3333333333
Article_446	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_447	0.0735	0.000216112	5.20833E-05	0.0125	0.00147015	1	17
Article_448	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_449	0.0006133333	4E-07	5.56E-08	6.66667E-05	2.6667E-06	1	0.84
Article_450	0.1286666667	0.0002195424	0.0001111111	0.0033333333	0.00078408	1	0.53
Article_451	0.193	0.00168	0.0004166667	0.025	0.006	1	35.75
Article_452	0.0615	0.000216112	5.20833E-05	0.0125	0.00147015	1	10
Article_453	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_454	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_455	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_456	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_457	0.0615	0.000216112	5.20833E-05	0.0125	0.00147015	1	10
Article_458	0.334	0.003293136	0.0016666667	0.05	0.0117612	1	0.53
Article_459	0.1286666667	0.0002195424	0.0001111111	0.0033333333	0.00078408	1	0.53
Article_460	2.7119047619	0.04893	0.008994709	0.005952381	0.021	1	215.6666666667
Article_461	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_462	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_463	0.334	0.003293136	0.0016666667	0.05	0.0117612	1	0.53
Article_464	15.855	0.145903125	0.0217948718	0.125	0.145903125	1	38.28
Article_465	0.0485	0.000216112	5.20833E-05	0.0125	0.00147015	1	10
Article_466	2.0854166667	0.04281375	0.0078703704	0.0052083333	0.018375	1	257.6666666667
Article_467	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_468	0.0485	0.000216112	5.20833E-05	0.0125	0.00147015	1	10
Article_469	2.7119047619	0.04893	0.008994709	0.005952381	0.021	1	215.6666666667
Article_470	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_471	0.6296666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.32
Article_472	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_473	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1633.9
Article_474	0.0735	0.000216112	5.20833E-05	0.0125	0.00147015	1	17
Article_475	0.6296666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.32
Article_476	15.855	0.145903125	0.0217948718	0.125	0.145903125	1	38.28
Article_477	2.8704761905	0.047502	0.008994709	0.0119047619	0.0203	1	202
Article_478	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_479	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_480	10.8555555556	0.0533333333	0.0078703704	0.0277777778	0.0533333333	1	1635.8133333333
Article_481	14.82	0.0646666667	0.0096866097	0.0555555556	0.0666666667	1	34.92
Article_482	0.0564285714	0.000470448	0.0002380952	0.0071428571	0.0016801714	1	0.2
Article_483	14.575	0.145903125	0.0217948718	0.125	0.145903125	1	47.35
Article_484	0.091	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_485	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_486	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_487	9.6655555556	0.0533333333	0.0078703704	0.0277777778	0.0533333333	1	1183.42
Article_488	0.0962	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_489	0.0564285714	0.000470448	0.0002380952	0.0071428571	0.0016801714	1	0.2
Article_490	0.639	0.006586272	0.0016666667	0.1	0.0235224	1	1814.6666666667
Article_491	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.14
Article_492	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_493	0.0564285714	0.000470448	0.0002380952	0.0071428571	0.0016801714	1	0.2
Article_494	0.0962	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_495	14.82	0.0646666667	0.0096866097	0.0555555556	0.0666666667	1	34.92
Article_496	0.0564285714	0.000470448	0.0002380952	0.0071428571	0.0016801714	1	0.2
Article_497	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_498	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_499	15.855	0.145903125	0.0217948718	0.125	0.145903125	1	43.05
Article_500	0.0564285714	0.000470448	0.0002380952	0.0071428571	0.0016801714	1	0.2
Article_501	0.0962	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_502	14.82	0.0646666667	0.0096866097	0.0555555556	0.0666666667	1	17.92
Article_503	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	580.4
Article_504	15.855	0.145903125	0.0217948718	0.125	0.145903125	1	43.05
Article_505	0.0938	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_506	0.0521944444	0.0001866667	3.08642E-05	0.0027777778	0.0006666667	1	0.22
Article_507	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.14
Article_508	0.1548	0.003293136	0.0008333333	0.05	0.0117612	1	1143
Article_509	0.02275	0.000147	8.33333E-05	0.0083333333	0.001	1	0.16
Article_510	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_511	14.82	0.0646666667	0.0096866097	0.0555555556	0.0666666667	1	17.92
Article_512	0.02275	0.000147	8.33333E-05	0.0083333333	0.001	1	0.16
Article_513	0.099	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_514	0.0521944444	0.0001866667	3.08642E-05	0.0027777778	0.0006666667	1	0.22
Article_515	6.5525	0.0605061875	0.0088541667	0.0625	0.0647125	1	1741.2
Article_516	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	49.1
Article_517	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_518	1.0447272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_519	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	49.1
Article_520	0.0345	0.00036	8.33333E-05	0.005	0.0012	1	21.7233333333
Article_521	0.6406666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.45
Article_522	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	25.59
Article_523	0.0986	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_524	1.0447272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_525	0.08725	4.8405E-05	7.0833E-06	5E-05	5.177E-05	1	13.5533333333
Article_526	0.0286666667	0.000224	5.55556E-05	0.0033333333	0.0008	1	3.63
Article_527	1.6241666667	0.0125	0.0018162393	0.0104166667	0.0125	1	1.54
Article_528	1.0447272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_529	3.4085714286	0.0372857143	0.0053968254	0.0142857143	0.0257142857	1	6.14
Article_530	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_531	0.0986	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_532	0.0022	1.568E-06	9.189E-07	0.0002	1.12E-05	1	0.01
Article_533	16.575	0.145903125	0.0217948718	0.125	0.145903125	1	95.68
Article_534	0.1991	0.00168	0.0004166667	0.025	0.006	1	13.1533333333
Article_535	1.6241666667	0.0125	0.0018162393	0.0104166667	0.0125	1	1.54
Article_536	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_537	1.6241666667	0.0125	0.0018162393	0.0104166667	0.0125	1	1.54
Article_538	0.1991	0.00168	0.0004166667	0.025	0.006	1	13.1533333333
Article_539	3.4085714286	0.0372857143	0.0053968254	0.0142857143	0.0257142857	1	6.46
Article_540	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_541	1.0447272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_542	1.8021428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7012
Article_543	0.022	2.856E-05	2.36111E-05	0.002	0.000168	1	0.08
Article_544	1.6241666667	0.0125	0.0018162393	0.0104166667	0.0125	1	1.54
Article_545	0.0986	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_546	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.14
Article_547	1.0447272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_548	1.6241666667	0.0125	0.0018162393	0.0104166667	0.0125	1	1.54
Article_549	16.575	0.145903125	0.0217948718	0.125	0.145903125	1	95.68
Article_550	0.092	0.001097712	0.0002777778	0.0166666667	0.0039204	1	101
Article_551	1.8021428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7012
Article_552	3.4085714286	0.0372857143	0.0053968254	0.0142857143	0.0257142857	1	7.18
Article_553	0.1165	0.000294	0.0001666667	0.0166666667	0.002	1	0.79
Article_554	12.7475	0.1455	0.0217948718	0.125	0.15	1	49.24
Article_555	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	9.59
Article_556	0.0959666667	0.00091476	0.0002314815	0.0138888889	0.003267	1	33.6666666667
Article_557	4.72	0.06525	0.0094444444	0.025	0.045	1	5.59
Article_558	1.8021428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7012
Article_559	0.9388461538	0.0074469154	0.0010897436	0.0076923077	0.0079646154	1	173.63
Article_560	0.1102739726	0.000902229	0.000456621	0.0136986301	0.0032222466	1	0.39
Article_561	4.72	0.06525	0.0094444444	0.025	0.045	1	5.59
Article_562	14.575	0.145903125	0.0217948718	0.125	0.145903125	1	47.35
Article_563	1.8021428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7012
Article_564	0.091	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_565	1.0577272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_566	0.1102739726	0.000902229	0.000456621	0.0136986301	0.0032222466	1	0.39
Article_567	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	32.9
Article_568	0.0988888889	0.000731808	0.0003703704	0.0111111111	0.0026136	1	0.39
Article_569	12.7775	0.1455	0.0217948718	0.125	0.15	1	49.24
Article_570	4.72	0.06525	0.0094444444	0.025	0.045	1	6.1
Article_571	1.8021428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	7012
Article_572	1.0577272727	0.0088009	0.0012878788	0.0090909091	0.0094127273	1	173.63
Article_573	1.0626666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.14
Article_574	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.83
Article_575	1.1161875	0.01096875	0.0015740741	0.00625	0.01125	1	1
Article_576	0.1185789474	0.0001768421	4.38596E-05	0.0026315789	0.0006315789	1	16.43
Article_577	0.096	0.001097712	0.0002777778	0.0166666667	0.0039204	1	0.01
Article_578	0.003	1.49565E-05	2.46377E-05	0.002	0.00011505	1	0.11
Article_579	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	35.83
Article_580	1.1161875	0.01096875	0.0015740741	0.00625	0.01125	1	1
Article_581	0.0891964286	0.0006	9.92063E-05	0.0089285714	0.0021428571	1	0.36
Article_582	0.1185789474	0.0001768421	4.38596E-05	0.0026315789	0.0006315789	1	16.43
Article_583	0.5545238095	0.0016	0.0002645503	0.0238095238	0.0057142857	1	4.72
Article_584	0.3746	0.0024	0.0005555556	0.0333333333	0.008	1	837.6
Article_585	0.0891964286	0.0006	9.92063E-05	0.0089285714	0.0021428571	1	0.36
Article_586	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_587	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	49.26
Article_588	0.091	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_589	0.1185789474	0.0001768421	4.38596E-05	0.0026315789	0.0006315789	1	16.43
Article_590	0.0006666667	2E-06	2.778E-07	0.0003333333	1.33333E-05	1	0.4666666667
Article_591	1.1222222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	12.8766666667
Article_592	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_593	0.091	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_594	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	49.26
Article_595	2.5078787879	0.0622745455	0.0114478114	0.0075757576	0.0267272727	1	210.6666666667
Article_596	0.6198666667	0.0064539933	0.0009444444	0.0066666667	0.0069026667	1	19.7333333333
Article_597	0.0008285714	8.571E-07	1.19E-07	0.0001428571	5.7143E-06	1	0.7533333333
Article_598	0.1185789474	0.0001768421	4.38596E-05	0.0026315789	0.0006315789	1	16.43
Article_599	2.4244444444	0.045668	0.0083950617	0.0055555556	0.0196	1	630
Article_600	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_601	0.01078	0.0001344	2.22222E-05	0.002	0.00048	1	0.09
Article_602	1.52	0.058653	0.008994709	0.1666666667	0.1197	1	10.17
Article_603	0.1185789474	0.0001768421	4.38596E-05	0.0026315789	0.0006315789	1	16.43
Article_604	4.35	0.064	0.0283333333	0.0333333333	0.064	1	91.6
Article_605	1.5415833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_606	1.52	0.058653	0.008994709	0.1666666667	0.1197	1	10.17
