#tariff_name;tariff_costs;up_to_kg;up_to_m3;up_to_LDM;up_to_LU;up_to_m2;up_to_AU;up_to_price;
FTL||Supplier_35||Hub_85||FTL_FR_N-DE_W_1000;1.200,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_36||Hub_81||FTL_ES-GB_2000;1.799,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_36||Hub_82||FTL_ES-ES_100;85,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_36||Hub_83||FTL_ES-DE_W_1500;1.708,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_36||Hub_84||FTL_ES-IT_1500;1.215,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_36||Hub_85||FTL_ES-DE_W_1500;1.679,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_37||Hub_81||FTL_FR_N-GB_1000;758,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_37||Hub_82||FTL_FR_N-ES_1500;1.337,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_37||Hub_83||FTL_FR_N-DE_W_1000;755,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_37||Hub_84||FTL_FR_N-IT_1500;1.367,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_37||Hub_85||FTL_FR_N-DE_W_1000;1.182,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_38||Hub_81||FTL_FR_N-GB_1000;757,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_38||Hub_82||FTL_FR_N-ES_1500;1.339,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_38||Hub_83||FTL_FR_N-DE_W_1000;754,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_38||Hub_84||FTL_FR_N-IT_1500;1.368,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_38||Hub_85||FTL_FR_N-DE_W_1000;1.182,3000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_39||Hub_81||FTL_ES-GB_2000;1.794,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_39||Hub_82||FTL_ES-ES_100;99,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_39||Hub_83||FTL_ES-DE_W_1500;1.690,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_39||Hub_84||FTL_ES-IT_1000;1.190,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_39||Hub_85||FTL_ES-DE_W_1500;1.656,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_40||Hub_81||FTL_ES-GB_1500;1.785,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_40||Hub_82||FTL_ES-ES_100;110,3600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_40||Hub_83||FTL_ES-DE_W_1500;1.678,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_40||Hub_84||FTL_ES-IT_1000;1.178,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_40||Hub_85||FTL_ES-DE_W_1500;1.643,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_41||Hub_81||FTL_FR_N-GB_1000;817,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_41||Hub_82||FTL_FR_N-ES_1000;1.284,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_41||Hub_83||FTL_FR_N-DE_W_1000;766,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_41||Hub_84||FTL_FR_N-IT_1000;1.315,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_41||Hub_85||FTL_FR_N-DE_W_1000;1.158,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_42||Hub_81||FTL_FR_N-GB_1000;844,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_42||Hub_82||FTL_FR_N-ES_1000;1.299,1000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_42||Hub_83||FTL_FR_N-DE_W_500;762,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_42||Hub_84||FTL_FR_N-IT_1000;1.270,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_42||Hub_85||FTL_FR_N-DE_W_1000;1.096,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_43||Hub_81||FTL_BX-GB_500;623,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_43||Hub_82||FTL_BX-ES_1500;1.474,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_43||Hub_83||FTL_BX-DE_W_500;510,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_43||Hub_84||FTL_BX-IT_1500;1.419,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_43||Hub_85||FTL_BX-DE_W_1000;969,1000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_44||Hub_81||FTL_FR_N-GB_1000;1.117,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_44||Hub_82||FTL_FR_N-ES_1000;1.074,7900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_44||Hub_83||FTL_FR_N-DE_W_1000;834,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_44||Hub_84||FTL_FR_N-IT_1000;1.034,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_44||Hub_85||FTL_FR_N-DE_W_1000;1.021,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_45||Hub_81||FTL_FR_N-GB_1000;1.192,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_45||Hub_82||FTL_FR_N-ES_1000;1.034,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_45||Hub_83||FTL_FR_N-DE_W_1000;865,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_45||Hub_84||FTL_FR_N-IT_1000;964,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_45||Hub_85||FTL_FR_N-DE_W_1000;994,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_46||Hub_81||FTL_BX-GB_1000;715,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_46||Hub_82||FTL_BX-ES_1500;1.591,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_46||Hub_83||FTL_BX-DE_W_250;293,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_46||Hub_84||FTL_BX-IT_1500;1.354,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_46||Hub_85||FTL_BX-DE_W_1000;814,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_47||Hub_81||FTL_BX-GB_1000;705,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_47||Hub_82||FTL_BX-ES_1500;1.757,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_47||Hub_83||FTL_BX-DE_W_250;340,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_47||Hub_84||FTL_BX-IT_1500;1.497,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_47||Hub_85||FTL_BX-DE_W_1000;881,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_48||Hub_81||FTL_BX-GB_1000;752,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_48||Hub_82||FTL_BX-ES_1500;1.549,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_48||Hub_83||FTL_BX-DE_W_250;274,8200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_48||Hub_84||FTL_BX-IT_1500;1.294,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_48||Hub_85||FTL_BX-DE_W_1000;772,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_49||Hub_81||FTL_FR_N-GB_1500;1.521,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_49||Hub_82||FTL_FR_N-ES_1000;822,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_49||Hub_83||FTL_FR_N-DE_W_1000;1.132,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_49||Hub_84||FTL_FR_N-IT_1000;750,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_49||Hub_85||FTL_FR_N-DE_W_1000;1.056,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_50||Hub_81||FTL_FR_N-GB_1500;1.360,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_50||Hub_82||FTL_FR_N-ES_1000;992,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_50||Hub_83||FTL_FR_N-DE_W_1000;931,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_50||Hub_84||FTL_FR_N-IT_1000;792,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_50||Hub_85||FTL_FR_N-DE_W_1000;924,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_51||Hub_81||FTL_BX-GB_1000;767,0800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_51||Hub_82||FTL_BX-ES_1500;1.693,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_51||Hub_83||FTL_BX-DE_W_250;239,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_51||Hub_84||FTL_BX-IT_1500;1.390,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_51||Hub_85||FTL_BX-DE_W_1000;790,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_52||Hub_81||FTL_BX-GB_1000;900,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_52||Hub_82||FTL_BX-ES_1500;1.401,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_52||Hub_83||FTL_BX-DE_W_250;344,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_52||Hub_84||FTL_BX-IT_1000;1.077,8600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_52||Hub_85||FTL_BX-DE_W_1000;640,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_53||Hub_81||FTL_DE_W-GB_1000;858,3800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_53||Hub_82||FTL_DE_W-ES_1500;1.649,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_53||Hub_83||FTL_DE_W-DE_W_100;186,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_53||Hub_84||FTL_DE_W-IT_1000;1.362,0600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_53||Hub_85||FTL_DE_W-DE_W_1000;741,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_54||Hub_81||FTL_FR_N-GB_1000;1.109,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_54||Hub_82||FTL_FR_N-ES_1500;1.440,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_54||Hub_83||FTL_FR_N-DE_W_500;488,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_54||Hub_84||FTL_FR_N-IT_1000;1.003,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_54||Hub_85||FTL_FR_N-DE_W_500;740,1300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_55||Hub_81||FTL_DE_W-GB_1000;873,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_55||Hub_82||FTL_DE_W-ES_1500;1.651,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_55||Hub_83||FTL_DE_W-DE_W_100;170,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_55||Hub_84||FTL_DE_W-IT_1000;1.349,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_55||Hub_85||FTL_DE_W-DE_W_1000;725,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_56||Hub_81||FTL_DE_W-GB_1000;1.000,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_56||Hub_82||FTL_DE_W-ES_1500;1.383,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_56||Hub_83||FTL_DE_W-DE_W_500;427,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_56||Hub_84||FTL_DE_W-IT_1000;1.063,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_56||Hub_85||FTL_DE_W-DE_W_500;676,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_57||Hub_81||FTL_DE_W-GB_1000;1.000,1300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_57||Hub_82||FTL_DE_W-ES_1500;1.389,7600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_57||Hub_83||FTL_DE_W-DE_W_500;421,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_57||Hub_84||FTL_DE_W-IT_1000;1.066,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_57||Hub_85||FTL_DE_W-DE_W_500;673,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_58||Hub_81||FTL_FR_N-GB_1000;1.277,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_58||Hub_82||FTL_FR_N-ES_1000;1.232,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_58||Hub_83||FTL_FR_N-DE_W_500;750,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_58||Hub_84||FTL_FR_N-IT_1000;807,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_58||Hub_85||FTL_FR_N-DE_W_1000;720,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_59||Hub_81||FTL_BX-GB_1000;830,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_59||Hub_82||FTL_BX-ES_2000;1.770,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_59||Hub_83||FTL_BX-DE_W_250;237,4100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_59||Hub_84||FTL_BX-IT_1500;1.410,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_59||Hub_85||FTL_BX-DE_W_1000;767,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_60||Hub_81||FTL_DE_W-GB_1000;895,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_60||Hub_82||FTL_DE_W-ES_1500;1.658,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_60||Hub_83||FTL_DE_W-DE_W_100;145,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_60||Hub_84||FTL_DE_W-IT_1000;1.336,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_60||Hub_85||FTL_DE_W-DE_W_1000;705,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_61||Hub_81||FTL_DE_W-GB_1000;897,3000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_61||Hub_82||FTL_DE_W-ES_1500;1.659,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_61||Hub_83||FTL_DE_W-DE_W_100;142,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_61||Hub_84||FTL_DE_W-IT_1000;1.335,9000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_61||Hub_85||FTL_DE_W-DE_W_1000;703,1000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_62||Hub_81||FTL_DE_W-GB_1000;900,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_62||Hub_82||FTL_DE_W-ES_1500;1.649,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_62||Hub_83||FTL_DE_W-DE_W_100;148,8200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_62||Hub_84||FTL_DE_W-IT_1000;1.324,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_62||Hub_85||FTL_DE_W-DE_W_1000;697,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_63||Hub_81||FTL_DE_W-GB_1000;904,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_63||Hub_82||FTL_DE_W-ES_1500;1.655,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_63||Hub_83||FTL_DE_W-DE_W_100;141,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_63||Hub_84||FTL_DE_W-IT_1000;1.326,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_63||Hub_85||FTL_DE_W-DE_W_1000;694,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_64||Hub_81||FTL_DE_W-GB_1000;900,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_64||Hub_82||FTL_DE_W-ES_1500;1.683,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_64||Hub_83||FTL_DE_W-DE_W_100;125,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_64||Hub_84||FTL_DE_W-IT_1000;1.353,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_64||Hub_85||FTL_DE_W-DE_W_1000;706,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_65||Hub_81||FTL_DE_W-GB_1000;906,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_65||Hub_82||FTL_DE_W-ES_1500;1.667,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_65||Hub_83||FTL_DE_W-DE_W_100;128,2700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_65||Hub_84||FTL_DE_W-IT_1000;1.334,5000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_65||Hub_85||FTL_DE_W-DE_W_1000;695,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_66||Hub_81||FTL_DE_W-GB_1000;916,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_66||Hub_82||FTL_DE_W-ES_1500;1.674,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_66||Hub_83||FTL_DE_W-DE_W_100;114,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_66||Hub_84||FTL_DE_W-IT_1000;1.331,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_66||Hub_85||FTL_DE_W-DE_W_1000;687,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_67||Hub_81||FTL_DE_W-GB_1000;919,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_67||Hub_82||FTL_DE_W-ES_1500;1.668,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_67||Hub_83||FTL_DE_W-DE_W_100;118,9400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_67||Hub_84||FTL_DE_W-IT_1000;1.323,7600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_67||Hub_85||FTL_DE_W-DE_W_1000;682,1200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_68||Hub_81||FTL_DE_W-GB_1000;918,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_68||Hub_82||FTL_DE_W-ES_1500;1.672,4900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_68||Hub_83||FTL_DE_W-DE_W_100;115,4100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_68||Hub_84||FTL_DE_W-IT_1000;1.327,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_68||Hub_85||FTL_DE_W-DE_W_1000;683,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_69||Hub_81||FTL_DE_W-GB_1000;913,9000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_69||Hub_82||FTL_DE_W-ES_1500;1.696,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_69||Hub_83||FTL_DE_W-DE_W_100;106,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_69||Hub_84||FTL_DE_W-IT_1000;1.353,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_69||Hub_85||FTL_DE_W-DE_W_1000;696,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_70||Hub_81||FTL_DE_W-GB_1000;918,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_70||Hub_82||FTL_DE_W-ES_1500;1.683,8200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_70||Hub_83||FTL_DE_W-DE_W_100;105,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
