#tariff_name	tariff_costs	up_to_kg	up_to_m3	up_to_LDM	up_to_LU	up_to_m2	up_to_AU	up_to_price
FTL||Supplier_46||Hub_83||FTL_BX-DE_W_250	293.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_46||Hub_84||FTL_BX-IT_1500	1354.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_46||Hub_85||FTL_BX-DE_W_1000	814.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_47||Hub_81||FTL_BX-GB_1000	705.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_47||Hub_82||FTL_BX-ES_1500	1757.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_47||Hub_83||FTL_BX-DE_W_250	340.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_47||Hub_84||FTL_BX-IT_1500	1497.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_47||Hub_85||FTL_BX-DE_W_1000	881.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_48||Hub_81||FTL_BX-GB_1000	752.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_48||Hub_82||FTL_BX-ES_1500	1549.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_48||Hub_83||FTL_BX-DE_W_250	274.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_48||Hub_84||FTL_BX-IT_1500	1294.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_48||Hub_85||FTL_BX-DE_W_1000	772.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_49||Hub_81||FTL_FR_N-GB_1500	1521.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_49||Hub_82||FTL_FR_N-ES_1000	822.93	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_49||Hub_83||FTL_FR_N-DE_W_1000	1132.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_49||Hub_84||FTL_FR_N-IT_1000	750.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_49||Hub_85||FTL_FR_N-DE_W_1000	1056.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_50||Hub_81||FTL_FR_N-GB_1500	1360.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_50||Hub_82||FTL_FR_N-ES_1000	992.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_50||Hub_83||FTL_FR_N-DE_W_1000	931.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_50||Hub_84||FTL_FR_N-IT_1000	792.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_50||Hub_85||FTL_FR_N-DE_W_1000	924.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_51||Hub_81||FTL_BX-GB_1000	767.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_51||Hub_82||FTL_BX-ES_1500	1693.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_51||Hub_83||FTL_BX-DE_W_250	239.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_51||Hub_84||FTL_BX-IT_1500	1390.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_51||Hub_85||FTL_BX-DE_W_1000	790.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_52||Hub_81||FTL_BX-GB_1000	900.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_52||Hub_82||FTL_BX-ES_1500	1401.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_52||Hub_83||FTL_BX-DE_W_250	344.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_52||Hub_84||FTL_BX-IT_1000	1077.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_52||Hub_85||FTL_BX-DE_W_1000	640.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_53||Hub_81||FTL_DE_W-GB_1000	858.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_53||Hub_82||FTL_DE_W-ES_1500	1649.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_53||Hub_83||FTL_DE_W-DE_W_100	186.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_53||Hub_84||FTL_DE_W-IT_1000	1362.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_53||Hub_85||FTL_DE_W-DE_W_1000	741.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_54||Hub_81||FTL_FR_N-GB_1000	1109.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_54||Hub_82||FTL_FR_N-ES_1500	1440.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_54||Hub_83||FTL_FR_N-DE_W_500	488.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_54||Hub_84||FTL_FR_N-IT_1000	1003.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_54||Hub_85||FTL_FR_N-DE_W_500	740.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_55||Hub_81||FTL_DE_W-GB_1000	873.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_55||Hub_82||FTL_DE_W-ES_1500	1651.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_55||Hub_83||FTL_DE_W-DE_W_100	170.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_55||Hub_84||FTL_DE_W-IT_1000	1349.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_55||Hub_85||FTL_DE_W-DE_W_1000	725.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_56||Hub_81||FTL_DE_W-GB_1000	1000.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_56||Hub_82||FTL_DE_W-ES_1500	1383.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_56||Hub_83||FTL_DE_W-DE_W_500	427.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_56||Hub_84||FTL_DE_W-IT_1000	1063.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_56||Hub_85||FTL_DE_W-DE_W_500	676.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_57||Hub_81||FTL_DE_W-GB_1000	1000.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_57||Hub_82||FTL_DE_W-ES_1500	1389.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_57||Hub_83||FTL_DE_W-DE_W_500	421.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_57||Hub_84||FTL_DE_W-IT_1000	1066.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_57||Hub_85||FTL_DE_W-DE_W_500	673.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_58||Hub_81||FTL_FR_N-GB_1000	1277.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_58||Hub_82||FTL_FR_N-ES_1000	1232.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_58||Hub_83||FTL_FR_N-DE_W_500	750.93	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_58||Hub_84||FTL_FR_N-IT_1000	807.93	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_58||Hub_85||FTL_FR_N-DE_W_1000	720.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_59||Hub_81||FTL_BX-GB_1000	830.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_59||Hub_82||FTL_BX-ES_2000	1770.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_59||Hub_83||FTL_BX-DE_W_250	237.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_59||Hub_84||FTL_BX-IT_1500	1410.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_59||Hub_85||FTL_BX-DE_W_1000	767.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_60||Hub_81||FTL_DE_W-GB_1000	895.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_60||Hub_82||FTL_DE_W-ES_1500	1658.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_60||Hub_83||FTL_DE_W-DE_W_100	145.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_60||Hub_84||FTL_DE_W-IT_1000	1336.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_60||Hub_85||FTL_DE_W-DE_W_1000	705	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_61||Hub_81||FTL_DE_W-GB_1000	897.3	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_61||Hub_82||FTL_DE_W-ES_1500	1659.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_61||Hub_83||FTL_DE_W-DE_W_100	142.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_61||Hub_84||FTL_DE_W-IT_1000	1335.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_61||Hub_85||FTL_DE_W-DE_W_1000	703.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_62||Hub_81||FTL_DE_W-GB_1000	900.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_62||Hub_82||FTL_DE_W-ES_1500	1649.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_62||Hub_83||FTL_DE_W-DE_W_100	148.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_62||Hub_84||FTL_DE_W-IT_1000	1324.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_62||Hub_85||FTL_DE_W-DE_W_1000	697.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_63||Hub_81||FTL_DE_W-GB_1000	904.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_63||Hub_82||FTL_DE_W-ES_1500	1655.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_63||Hub_83||FTL_DE_W-DE_W_100	141.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_63||Hub_84||FTL_DE_W-IT_1000	1326.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_63||Hub_85||FTL_DE_W-DE_W_1000	694.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_64||Hub_81||FTL_DE_W-GB_1000	900	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_64||Hub_82||FTL_DE_W-ES_1500	1683.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_64||Hub_83||FTL_DE_W-DE_W_100	125.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_64||Hub_84||FTL_DE_W-IT_1000	1353.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_64||Hub_85||FTL_DE_W-DE_W_1000	706.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_65||Hub_81||FTL_DE_W-GB_1000	906.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_65||Hub_82||FTL_DE_W-ES_1500	1667.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_65||Hub_83||FTL_DE_W-DE_W_100	128.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_65||Hub_84||FTL_DE_W-IT_1000	1334.5	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_65||Hub_85||FTL_DE_W-DE_W_1000	695.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_66||Hub_81||FTL_DE_W-GB_1000	916.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_66||Hub_82||FTL_DE_W-ES_1500	1674.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_66||Hub_83||FTL_DE_W-DE_W_100	114.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_66||Hub_84||FTL_DE_W-IT_1000	1331.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_66||Hub_85||FTL_DE_W-DE_W_1000	687.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_67||Hub_81||FTL_DE_W-GB_1000	919.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_67||Hub_82||FTL_DE_W-ES_1500	1668.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_67||Hub_83||FTL_DE_W-DE_W_100	118.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_67||Hub_84||FTL_DE_W-IT_1000	1323.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_67||Hub_85||FTL_DE_W-DE_W_1000	682.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_68||Hub_81||FTL_DE_W-GB_1000	918.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_68||Hub_82||FTL_DE_W-ES_1500	1672.49	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_68||Hub_83||FTL_DE_W-DE_W_100	115.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_68||Hub_84||FTL_DE_W-IT_1000	1327.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_68||Hub_85||FTL_DE_W-DE_W_1000	683.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_69||Hub_81||FTL_DE_W-GB_1000	913.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_69||Hub_82||FTL_DE_W-ES_1500	1696.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_69||Hub_83||FTL_DE_W-DE_W_100	106.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_69||Hub_84||FTL_DE_W-IT_1000	1353.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_69||Hub_85||FTL_DE_W-DE_W_1000	696.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_70||Hub_81||FTL_DE_W-GB_1000	918.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_70||Hub_82||FTL_DE_W-ES_1500	1683.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_70||Hub_83||FTL_DE_W-DE_W_100	105.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_70||Hub_84||FTL_DE_W-IT_1000	1337.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_70||Hub_85||FTL_DE_W-DE_W_1000	687.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_71||Hub_81||FTL_DE_W-GB_1000	921.79	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_71||Hub_82||FTL_DE_W-ES_1500	1672.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_71||Hub_83||FTL_DE_W-DE_W_100	113.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_71||Hub_84||FTL_DE_W-IT_1000	1325.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_71||Hub_85||FTL_DE_W-DE_W_1000	681.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_72||Hub_81||FTL_DE_W-GB_1000	924.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_72||Hub_82||FTL_DE_W-ES_1500	1665.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_72||Hub_83||FTL_DE_W-DE_W_100	120.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_72||Hub_84||FTL_DE_W-IT_1000	1317.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_72||Hub_85||FTL_DE_W-DE_W_1000	676.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_73||Hub_81||FTL_DE_W-GB_1000	923.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_73||Hub_82||FTL_DE_W-ES_1500	1685.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_73||Hub_83||FTL_DE_W-DE_W_100	100.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_73||Hub_84||FTL_DE_W-IT_1000	1334.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_73||Hub_85||FTL_DE_W-DE_W_1000	683.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_74||Hub_81||FTL_DE_W-GB_1000	924.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_74||Hub_82||FTL_DE_W-ES_1500	1686.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_74||Hub_83||FTL_DE_W-DE_W_100	99.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_74||Hub_84||FTL_DE_W-IT_1000	1335.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_74||Hub_85||FTL_DE_W-DE_W_1000	682.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_75||Hub_81||FTL_IT-GB_1500	1571.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_75||Hub_82||FTL_IT-ES_1000	839.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_75||Hub_83||FTL_IT-DE_W_1000	1216.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_75||Hub_84||FTL_IT-IT_500	546.3	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_75||Hub_85||FTL_IT-DE_W_1000	1008.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_76||Hub_81||FTL_DE_W-GB_1000	999.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_76||Hub_82||FTL_DE_W-ES_1500	1493.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_76||Hub_83||FTL_DE_W-DE_W_250	317.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_76||Hub_84||FTL_DE_W-IT_1000	1120.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_76||Hub_85||FTL_DE_W-DE_W_500	632.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_77||Hub_81||FTL_DE_W-GB_1000	930.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_77||Hub_82||FTL_DE_W-ES_1500	1695.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_77||Hub_83||FTL_DE_W-DE_W_100	86.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_77||Hub_84||FTL_DE_W-IT_1000	1337.37	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_77||Hub_85||FTL_DE_W-DE_W_1000	679.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_78||Hub_81||FTL_DE_W-GB_1000	935.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_78||Hub_82||FTL_DE_W-ES_1500	1701.97	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_78||Hub_83||FTL_DE_W-DE_W_100	83.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_78||Hub_84||FTL_DE_W-IT_1000	1339.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_78||Hub_85||FTL_DE_W-DE_W_1000	676.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_79||Hub_81||FTL_IT-GB_1500	1556.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_79||Hub_82||FTL_IT-ES_1000	873.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_79||Hub_83||FTL_IT-DE_W_1000	1181.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_79||Hub_84||FTL_IT-IT_500	529.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_79||Hub_85||FTL_IT-DE_W_1000	968.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_80||Hub_81||FTL_IT-GB_1500	1529.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_80||Hub_82||FTL_IT-ES_1000	900.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_80||Hub_83||FTL_IT-DE_W_1000	1138.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_80||Hub_84||FTL_IT-IT_500	531.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_80||Hub_85||FTL_IT-DE_W_1000	931.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_81||Hub_81||FTL_DE_W-GB_1000	961.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_81||Hub_82||FTL_DE_W-ES_1500	1645.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_81||Hub_83||FTL_DE_W-DE_W_100	154.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_81||Hub_84||FTL_DE_W-IT_1000	1268.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_81||Hub_85||FTL_DE_W-DE_W_500	675.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_82||Hub_81||FTL_DE_W-GB_1000	992.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_82||Hub_82||FTL_DE_W-ES_1500	1568.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_82||Hub_83||FTL_DE_W-DE_W_250	241.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_82||Hub_84||FTL_DE_W-IT_1000	1178.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_82||Hub_85||FTL_DE_W-DE_W_500	631.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_83||Hub_81||FTL_DE_W-GB_1000	953.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_83||Hub_82||FTL_DE_W-ES_1500	1679.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_83||Hub_83||FTL_DE_W-DE_W_100	115.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_83||Hub_84||FTL_DE_W-IT_1000	1303.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_83||Hub_85||FTL_DE_W-DE_W_500	693.67	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_84||Hub_81||FTL_DE_W-GB_1000	957.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_84||Hub_82||FTL_DE_W-ES_1500	1672.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_84||Hub_83||FTL_DE_W-DE_W_100	125.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_84||Hub_84||FTL_DE_W-IT_1000	1294.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_84||Hub_85||FTL_DE_W-DE_W_500	687.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_85||Hub_81||FTL_DE_W-GB_1500	1220.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_85||Hub_82||FTL_DE_W-ES_1000	1197.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_85||Hub_83||FTL_DE_W-DE_W_500	704.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_85||Hub_84||FTL_DE_W-IT_1000	769.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_85||Hub_85||FTL_DE_W-DE_W_500	640.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_86||Hub_81||FTL_DE_W-GB_1000	953.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_86||Hub_82||FTL_DE_W-ES_1500	1690.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_86||Hub_83||FTL_DE_W-DE_W_100	107.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_86||Hub_84||FTL_DE_W-IT_1000	1312.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_86||Hub_85||FTL_DE_W-DE_W_500	697.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_87||Hub_81||FTL_DE_W-GB_1000	970.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_87||Hub_82||FTL_DE_W-ES_1500	1638.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_87||Hub_83||FTL_DE_W-DE_W_100	168.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_87||Hub_84||FTL_DE_W-IT_1000	1253.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_87||Hub_85||FTL_DE_W-DE_W_500	663.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_88||Hub_81||FTL_DE_W-GB_1000	949.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_88||Hub_82||FTL_DE_W-ES_1500	1708.5	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_88||Hub_83||FTL_DE_W-DE_W_100	100.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_88||Hub_84||FTL_DE_W-IT_1000	1333.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_88||Hub_85||FTL_DE_W-DE_W_1000	664.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_89||Hub_81||FTL_DE_W-GB_1000	955.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_89||Hub_82||FTL_DE_W-ES_1500	1688.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_89||Hub_83||FTL_DE_W-DE_W_100	110.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_89||Hub_84||FTL_DE_W-IT_1000	1309.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_89||Hub_85||FTL_DE_W-DE_W_500	695.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_90||Hub_81||FTL_DE_W-GB_1000	944.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_90||Hub_82||FTL_DE_W-ES_1500	1730.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_90||Hub_83||FTL_DE_W-DE_W_100	117.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_90||Hub_84||FTL_DE_W-IT_1000	1358.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_90||Hub_85||FTL_DE_W-DE_W_1000	678.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_91||Hub_81||FTL_DE_W-GB_1000	1003.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_91||Hub_82||FTL_DE_W-ES_1500	1556.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_91||Hub_83||FTL_DE_W-DE_W_250	259.13	24000	102	13.6	$inf	$inf	$inf	$inf
